class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
lay,0.7796,0.72873,-0.17391,0.79838,0.74303,-0.17594,0.79913,0.74732,-0.17594,0.79966,0.75166,-0.17602,0.7973,0.73619,-0.1439,0.79742,0.73557,-0.14399,0.79747,0.73484,-0.14407,0.78953,0.76949,-0.14137,0.78881,0.75131,0.00076,0.76138,0.73765,-0.16218,0.76131,0.7291,-0.12037,0.69889,0.79123,-0.24355,0.67114,0.73715,0.12284,0.74893,0.83714,-0.66843,0.66482,0.68304,0.42697,0.85155,0.86784,-1.02002,0.73181,0.715,0.73491,0.88987,0.88489,-1.06488,0.75561,0.72605,0.77604,0.89614,0.88116,-1.07475,0.75546,0.73188,0.78911,0.87876,0.87349,-1.03216,0.74589,0.72935,0.74372,0.4108,0.79522,-0.11,0.40641,0.75164,0.11003,0.21144,0.81674,-0.20228,0.30305,0.67294,0.0699,0.00731,0.85213,-0.20973,0.2146,0.78299,0.29747,-0.00375,0.85813,-0.21705,0.22572,0.80085,0.31522,-0.06652,0.83835,-0.38352,0.11621,0.80656,0.29535
lay,0.77668,0.73004,-0.16349,0.79402,0.74235,-0.16292,0.79501,0.74617,-0.16297,0.79602,0.75028,-0.16306,0.79315,0.73609,-0.13389,0.79353,0.73558,-0.13397,0.79398,0.73506,-0.13408,0.78824,0.77052,-0.11942,0.78707,0.75159,0.00943,0.75909,0.73997,-0.14846,0.75938,0.73209,-0.11065,0.69747,0.80082,-0.18935,0.67001,0.73719,0.11213,0.74555,0.8477,-0.58124,0.65195,0.67164,0.32138,0.85274,0.87577,-0.92588,0.74163,0.71816,0.48246,0.89269,0.89211,-0.97336,0.76823,0.73203,0.49828,0.90002,0.88818,-0.98042,0.76769,0.73627,0.5132,0.88421,0.88007,-0.93711,0.75444,0.73487,0.48957,0.42137,0.79978,-0.09117,0.41881,0.7529,0.09128,0.23265,0.82152,-0.21917,0.31713,0.6667,0.01088,0.01184,0.85339,-0.25101,0.26082,0.79633,0.15123,-0.00147,0.85794,-0.26099,0.27308,0.81717,0.1617,-0.04936,0.85513,-0.4396,0.17553,0.82733,0.12548
lay,0.78215,0.73427,-0.15882,0.80089,0.74846,-0.15518,0.80156,0.75281,-0.15522,0.80198,0.75709,-0.15529,0.7995,0.74078,-0.12841,0.79957,0.73972,-0.12848,0.79969,0.73862,-0.12856,0.79232,0.77428,-0.10514,0.79157,0.75274,0.01272,0.7633,0.7441,-0.14266,0.76259,0.73403,-0.108,0.70024,0.79923,-0.18811,0.67363,0.7342,0.11522,0.7432,0.84132,-0.57722,0.65523,0.66982,0.31503,0.85173,0.87069,-0.9275,0.74259,0.71623,0.47734,0.89285,0.8883,-0.97535,0.76746,0.72716,0.49315,0.90044,0.88488,-0.98598,0.76632,0.73137,0.50883,0.8843,0.87653,-0.94076,0.75749,0.73036,0.48473,0.41549,0.79924,-0.09374,0.41317,0.74972,0.09383,0.23068,0.82099,-0.22919,0.32579,0.65952,0.00988,0.0078,0.85234,-0.28004,0.25896,0.78704,0.16182,-0.00251,0.85727,-0.29173,0.26972,0.81041,0.1742,-0.0617,0.85104,-0.47451,0.17858,0.81653,0.14357
lay,0.79436,0.73149,-0.13052,0.81232,0.74477,-0.13027,0.81297,0.74871,-0.13033,0.81344,0.75263,-0.13043,0.8111,0.73861,-0.10201,0.81114,0.73815,-0.10207,0.81116,0.73766,-0.10214,0.80284,0.76971,-0.09587,0.8016,0.75152,0.02938,0.77561,0.74063,-0.12044,0.77502,0.73302,-0.08365,0.70994,0.79366,-0.19538,0.67747,0.73205,0.13004,0.7582,0.83211,-0.60795,0.6648,0.67027,0.37872,0.85778,0.86167,-0.97134,0.74794,0.71681,0.59489,0.90268,0.88054,-1.02173,0.77405,0.72986,0.62017,0.90946,0.87843,-1.03416,0.77201,0.73286,0.63179,0.89078,0.86834,-0.98527,0.76209,0.73155,0.60174,0.42191,0.79114,-0.09903,0.42446,0.74713,0.09933,0.22548,0.81232,-0.19601,0.37772,0.64383,0.02428,0.00892,0.84436,-0.24404,0.31201,0.77035,0.19952,-0.0016,0.84928,-0.25495,0.31733,0.79159,0.2135,-0.05732,0.8453,-0.44694,0.23581,0.79541,0.17733
lay,0.77863,0.73148,-0.22851,0.79754,0.74442,-0.21254,0.79815,0.74942,-0.21254,0.79896,0.75451,-0.21257,0.79599,0.73328,-0.19239,0.79599,0.73067,-0.19246,0.79608,0.72812,-0.19253,0.794,0.77018,-0.11827,0.79196,0.7385,-0.02543,0.76157,0.74418,-0.1954,0.76127,0.7292,-0.16791,0.70984,0.79782,-0.18406,0.68818,0.73046,0.09037,0.76183,0.83792,-0.51351,0.67809,0.66387,0.27806,0.87457,0.86788,-0.81418,0.7754,0.70595,0.43546,0.91656,0.88604,-0.85562,0.79859,0.7224,0.44603,0.92285,0.882,-0.87998,0.79772,0.72779,0.463,0.90728,0.87453,-0.83435,0.78885,0.72653,0.44315,0.42246,0.79144,-0.10617,0.42114,0.75027,0.10601,0.22794,0.81278,-0.23358,0.25718,0.72884,0.15528,0.02087,0.84297,-0.32228,0.11759,0.78842,0.34352,0.00763,0.84871,-0.33857,0.10321,0.80602,0.35334,-0.07607,0.81277,-0.51057,0.03236,0.76437,0.29835
lay,0.78803,0.72165,-0.17473,0.80432,0.73428,-0.15502,0.80453,0.73924,-0.15501,0.8048,0.74426,-0.15502,0.80424,0.72342,-0.13958,0.80462,0.72094,-0.13963,0.80497,0.71855,-0.13967,0.79546,0.75901,-0.04936,0.79837,0.7267,0.02147,0.76811,0.73211,-0.13815,0.7688,0.71758,-0.1171,0.71159,0.78189,-0.09796,0.69612,0.71213,0.13051,0.76012,0.82252,-0.41043,0.67385,0.65015,0.32247,0.86867,0.85832,-0.7277,0.7704,0.69396,0.5084,0.90816,0.87572,-0.77258,0.79359,0.70905,0.51943,0.91399,0.87042,-0.80379,0.79559,0.71658,0.54414,0.90125,0.86452,-0.75232,0.78565,0.71467,0.52002,0.44061,0.77684,-0.09728,0.43481,0.73299,0.09707,0.24007,0.80205,-0.21999,0.2564,0.74509,0.2127,0.01956,0.82296,-0.34405,0.09637,0.77107,0.39324,0.00877,0.822,-0.36554,0.07573,0.78468,0.40025,-0.07433,0.79,-0.5772,0.01508,0.74457,0.29814
lay,0.80189,0.723,-0.16416,0.82122,0.73495,-0.14448,0.82184,0.73968,-0.14448,0.82241,0.74463,-0.14449,0.81982,0.72384,-0.13031,0.81977,0.72122,-0.13037,0.81981,0.71858,-0.13043,0.8137,0.75947,-0.04448,0.81304,0.72734,0.01843,0.78411,0.73459,-0.13031,0.7832,0.71984,-0.11142,0.72913,0.78338,-0.11585,0.71167,0.71754,0.11886,0.77852,0.82332,-0.44805,0.68907,0.65122,0.31441,0.88468,0.85636,-0.77735,0.78418,0.69851,0.51253,0.9235,0.87553,-0.81946,0.80741,0.71171,0.53131,0.93213,0.87036,-0.84969,0.80809,0.71974,0.55228,0.91606,0.8628,-0.80071,0.79847,0.71804,0.52421,0.45924,0.77814,-0.09742,0.45462,0.73791,0.0972,0.26521,0.80169,-0.2245,0.27669,0.75123,0.20495,0.04634,0.82801,-0.34864,0.11806,0.77283,0.37207,0.02804,0.82905,-0.36862,0.09458,0.78608,0.37752,-0.03914,0.79787,-0.55915,0.04021,0.74262,0.28614
lay,0.81686,0.72375,-0.19071,0.83548,0.73569,-0.17763,0.83603,0.74023,-0.17764,0.8368,0.74482,-0.17765,0.83464,0.7258,-0.15885,0.83485,0.72378,-0.1589,0.8352,0.72177,-0.159,0.82937,0.7585,-0.09203,0.82849,0.73044,-0.00779,0.7973,0.7348,-0.16116,0.7973,0.72133,-0.13608,0.74278,0.78258,-0.16102,0.72422,0.71785,0.09002,0.78028,0.81977,-0.51139,0.70002,0.65367,0.23906,0.89009,0.85205,-0.83869,0.80054,0.70198,0.37665,0.9346,0.87322,-0.88144,0.824,0.71805,0.38344,0.94143,0.86936,-0.90507,0.82451,0.72571,0.40854,0.92598,0.86119,-0.85812,0.81583,0.72384,0.38749,0.45719,0.77933,-0.08341,0.45222,0.73699,0.08323,0.27566,0.79919,-0.24334,0.29318,0.70485,0.08917,0.05314,0.82191,-0.33099,0.15613,0.77152,0.2796,0.03487,0.82545,-0.34802,0.14776,0.79206,0.29056,-0.03462,0.79745,-0.52976,0.07444,0.77847,0.23492
lay,0.82186,0.72869,-0.22072,0.84075,0.74075,-0.21215,0.84141,0.74488,-0.2122,0.84206,0.74891,-0.21225,0.84006,0.73329,-0.18714,0.84039,0.73227,-0.1872,0.84072,0.73125,-0.18727,0.83477,0.76368,-0.13873,0.8327,0.74283,-0.02848,0.8051,0.73969,-0.19536,0.80416,0.72883,-0.16288,0.74699,0.79402,-0.20882,0.7183,0.72669,0.07887,0.8162,0.8403,-0.57898,0.70427,0.66044,0.17486,0.91572,0.87051,-0.9065,0.79552,0.71009,0.21231,0.94983,0.88453,-0.95432,0.81642,0.72602,0.20547,0.95719,0.87968,-0.96879,0.81759,0.73244,0.23126,0.94238,0.87333,-0.92113,0.8047,0.72766,0.22013,0.45982,0.79089,-0.08867,0.46157,0.74332,0.08862,0.27004,0.81395,-0.23638,0.3513,0.66417,0.10353,0.04185,0.83833,-0.29766,0.2722,0.77091,0.31744,0.02438,0.83633,-0.31217,0.28175,0.79268,0.33411,-0.03279,0.82736,-0.51048,0.19145,0.79529,0.29508
lay,0.82902,0.7222,-0.25938,0.84442,0.73267,-0.24207,0.8447,0.73734,-0.24206,0.84484,0.74139,-0.24204,0.84324,0.72078,-0.22226,0.84319,0.71762,-0.22231,0.84306,0.71406,-0.22233,0.83586,0.75177,-0.14016,0.83512,0.71708,-0.05187,0.81076,0.73153,-0.22525,0.81025,0.71559,-0.19912,0.75327,0.77175,-0.21143,0.71911,0.70009,0.07711,0.7973,0.80989,-0.59273,0.69011,0.63638,0.19053,0.88225,0.83649,-0.98129,0.78894,0.6596,0.26225,0.92465,0.85644,-1.03503,0.81803,0.6681,0.25763,0.93435,0.85317,-1.04899,0.82017,0.67599,0.29144,0.91502,0.84318,-0.99736,0.81014,0.67673,0.27518,0.4718,0.76458,-0.09909,0.47278,0.72037,0.09876,0.2763,0.78388,-0.21466,0.34804,0.64537,0.13025,0.06395,0.8009,-0.22749,0.2773,0.74914,0.38667,0.04231,0.80127,-0.23641,0.28593,0.76818,0.40808,-0.01266,0.78827,-0.42409,0.19475,0.76656,0.37146
lay,0.88628,0.68274,-0.51615,0.90828,0.69507,-0.50322,0.90894,0.70217,-0.50335,0.9094,0.7079,-0.5034,0.90713,0.67586,-0.47022,0.907,0.67025,-0.47022,0.9065,0.6655,-0.47017,0.89946,0.72198,-0.35417,0.896,0.66555,-0.20863,0.86082,0.69894,-0.45798,0.86137,0.67578,-0.4157,0.78013,0.75021,-0.34176,0.77695,0.67083,0.06876,0.65561,0.7477,-0.78786,0.66212,0.67221,0.52147,0.80839,0.76646,-1.32492,0.67735,0.63275,0.80964,0.84955,0.78108,-1.42295,0.67225,0.62371,0.87076,0.85736,0.78337,-1.42795,0.67977,0.62741,0.82177,0.84247,0.77598,-1.34232,0.68133,0.63162,0.79975,0.46111,0.70357,-0.15174,0.4642,0.67166,0.15147,0.25198,0.70904,-0.07658,0.26005,0.69713,0.22033,0.07714,0.7284,0.18569,0.09416,0.725,0.48723,0.04853,0.75736,0.20741,0.07395,0.73759,0.50579,0.00816,0.70646,0.06411,0.02339,0.70096,0.3624
lay,0.86804,0.63739,-0.06644,0.88983,0.64563,-0.10724,0.89082,0.64805,-0.10728,0.89196,0.65055,-0.10736,0.89045,0.64395,-0.0482,0.89181,0.64514,-0.04822,0.89329,0.64653,-0.0482,0.88589,0.66879,-0.19591,0.88723,0.66347,0.06406,0.8507,0.64477,-0.09227,0.8508,0.64235,-0.01786,0.7672,0.69984,-0.33964,0.75941,0.67131,0.2483,0.66771,0.61848,-0.24069,0.64375,0.62288,0.11272,0.75051,0.59858,0.19035,0.71989,0.60691,-0.22531,0.77093,0.59549,0.21774,0.69873,0.6094,-0.26525,0.77668,0.60498,0.20087,0.74471,0.6114,-0.25987,0.77087,0.60848,0.20041,0.74593,0.61513,-0.2384,0.45819,0.69829,-0.1843,0.46093,0.66905,0.18409,0.23685,0.72809,-0.12815,0.25107,0.69101,0.29629,0.03638,0.75081,-0.06488,0.08518,0.72387,0.4532,0.01748,0.76364,-0.06459,0.06247,0.74257,0.4613,-0.04616,0.72082,-0.20923,0.00924,0.6939,0.40329
lay,0.89036,0.63729,-0.26333,0.91384,0.6511,-0.30541,0.91342,0.65431,-0.30551,0.91315,0.65755,-0.30564,0.91602,0.64834,-0.24625,0.91715,0.6495,-0.24618,0.91848,0.65076,-0.24626,0.90377,0.68123,-0.39254,0.90886,0.67461,-0.13122,0.86623,0.64493,-0.28727,0.86723,0.64081,-0.2114,0.77553,0.72101,-0.48096,0.77931,0.67265,0.07004,0.62315,0.75578,-0.49447,0.62987,0.69592,0.18927,0.49647,0.78411,-0.46531,0.51272,0.71321,0.12734,0.44469,0.79964,-0.50966,0.47605,0.71803,0.13246,0.4462,0.78716,-0.51906,0.47693,0.7151,0.07917,0.46088,0.78011,-0.46413,0.49064,0.71488,0.10262,0.45696,0.71124,-0.15725,0.45797,0.67515,0.15734,0.24912,0.72895,-0.11804,0.26012,0.69354,0.38741,0.05155,0.7479,-0.04731,0.10576,0.72409,0.65614,0.0258,0.75547,-0.05122,0.08496,0.73771,0.67355,-0.03861,0.72134,-0.22111,0.02429,0.69427,0.60087
lay,0.89953,0.6528,-0.45834,0.92139,0.66825,-0.46605,0.92016,0.67417,-0.46615,0.91857,0.68126,-0.46634,0.92457,0.65763,-0.42438,0.92566,0.65583,-0.42431,0.92698,0.65419,-0.42425,0.9026,0.70176,-0.39517,0.91654,0.67137,-0.21036,0.8704,0.66252,-0.4234,0.87351,0.65032,-0.37084,0.76878,0.70965,-0.43429,0.79193,0.66655,0.05693,0.60064,0.71881,-0.32418,0.63962,0.66631,0.1806,0.57024,0.63969,-0.0532,0.56077,0.64766,0.09534,0.55866,0.62406,-0.04205,0.53937,0.63969,0.08356,0.57837,0.62498,-0.04231,0.56058,0.63672,0.0469,0.58261,0.63116,-0.0396,0.56535,0.6392,0.07475,0.46728,0.68359,-0.15264,0.47815,0.66069,0.15224,0.26479,0.69921,0.01984,0.28054,0.67549,0.37811,0.08167,0.71766,0.21627,0.12049,0.70154,0.66132,0.0501,0.72936,0.22873,0.09697,0.71783,0.6824,0.01891,0.68414,0.06521,0.04106,0.66413,0.60021
lay,0.89508,0.65643,-0.46623,0.91572,0.67094,-0.48361,0.91468,0.67606,-0.48373,0.91355,0.68176,-0.48394,0.91925,0.66241,-0.43659,0.92078,0.66118,-0.43654,0.92253,0.66009,-0.43649,0.89983,0.70314,-0.44982,0.91353,0.67982,-0.24191,0.86575,0.66725,-0.44412,0.86989,0.65609,-0.3847,0.76808,0.71483,-0.50786,0.79427,0.67437,0.02932,0.58807,0.72373,-0.44219,0.62807,0.68037,0.16898,0.55804,0.63709,-0.22445,0.56436,0.63581,0.08905,0.54455,0.61508,-0.23724,0.53678,0.61959,0.0759,0.56169,0.6125,-0.23004,0.54697,0.61809,0.03157,0.56811,0.62003,-0.21005,0.56086,0.62508,0.06491,0.45904,0.69466,-0.15067,0.47074,0.66515,0.15026,0.2623,0.70848,0.05078,0.276,0.67907,0.40729,0.0815,0.72563,0.33655,0.12333,0.70968,0.74119,0.04964,0.73718,0.35887,0.10101,0.72582,0.76892,0.02091,0.69598,0.21528,0.04208,0.6795,0.70228
lay,0.89888,0.6547,-0.3489,0.92155,0.66759,-0.38685,0.92084,0.67169,-0.38699,0.91979,0.67618,-0.38718,0.92429,0.66181,-0.3293,0.92581,0.66165,-0.32928,0.92735,0.66158,-0.32927,0.90494,0.69999,-0.43974,0.91475,0.68332,-0.18492,0.86846,0.66309,-0.35847,0.87114,0.65607,-0.2853,0.76142,0.7173,-0.51578,0.78549,0.68038,0.05324,0.58508,0.72723,-0.4267,0.62441,0.68403,0.21895,0.56183,0.63521,-0.16846,0.57431,0.63444,0.16735,0.54638,0.61167,-0.18337,0.54881,0.61173,0.15206,0.56367,0.60638,-0.18186,0.56523,0.60864,0.10163,0.57032,0.61418,-0.15607,0.57109,0.61907,0.1401,0.45014,0.69957,-0.16002,0.4634,0.66848,0.15981,0.24688,0.71603,0.08558,0.27041,0.6828,0.46192,0.06383,0.73368,0.33485,0.11454,0.71687,0.7871,0.03573,0.74414,0.35197,0.09228,0.73342,0.81307,0.0121,0.69928,0.20489,0.03744,0.68038,0.757
lay,0.92674,0.64492,-0.45075,0.94686,0.65974,-0.45849,0.94508,0.66539,-0.45859,0.94339,0.67167,-0.4588,0.95197,0.65025,-0.41651,0.95362,0.64876,-0.41642,0.95551,0.64721,-0.41632,0.92773,0.69265,-0.39344,0.94285,0.66354,-0.2073,0.89842,0.65235,-0.4179,0.90225,0.64169,-0.36485,0.79389,0.70109,-0.4544,0.82229,0.66151,0.06746,0.62325,0.70941,-0.36674,0.66816,0.66233,0.21124,0.59137,0.63053,-0.0952,0.58652,0.64908,0.16156,0.57491,0.61454,-0.08969,0.56617,0.63759,0.15744,0.59587,0.61421,-0.08441,0.57856,0.63003,0.12153,0.60152,0.61949,-0.07967,0.59036,0.63641,0.14259,0.4866,0.6743,-0.16035,0.49851,0.65327,0.15997,0.28524,0.68735,0.00777,0.30332,0.66408,0.41341,0.09586,0.7041,0.19267,0.14386,0.68706,0.71613,0.05889,0.71506,0.20499,0.12084,0.70326,0.74052,0.03572,0.66939,0.05075,0.06705,0.64797,0.67409
lay,0.93301,0.64358,-0.42668,0.95426,0.65819,-0.43853,0.95259,0.6639,-0.43861,0.95097,0.67071,-0.43877,0.95887,0.64905,-0.3953,0.96037,0.64775,-0.39526,0.96212,0.64652,-0.39518,0.93682,0.69221,-0.39152,0.94987,0.66501,-0.20125,0.90403,0.65272,-0.4008,0.90714,0.64229,-0.34655,0.80224,0.69766,-0.45451,0.82683,0.66229,0.04635,0.63723,0.70816,-0.33873,0.67985,0.66328,0.17998,0.59932,0.63074,-0.02286,0.59311,0.64991,0.13738,0.58618,0.61431,-0.00812,0.5687,0.6394,0.13035,0.605,0.6145,-0.00592,0.58996,0.63577,0.09696,0.61018,0.61962,-0.0078,0.59529,0.63745,0.11959,0.49257,0.67183,-0.15278,0.50517,0.65057,0.15239,0.30074,0.68301,0.04484,0.31374,0.66705,0.41227,0.11352,0.70358,0.23205,0.15453,0.68831,0.7015,0.07437,0.71437,0.2454,0.1263,0.70323,0.72569,0.054,0.67594,0.11261,0.07961,0.64931,0.67978
lay,0.90579,0.64831,-0.4889,0.92796,0.66496,-0.49315,0.92653,0.67137,-0.49324,0.92458,0.67888,-0.49344,0.93137,0.653,-0.45159,0.93248,0.65081,-0.45153,0.93374,0.64889,-0.45143,0.90657,0.6986,-0.41477,0.9223,0.66454,-0.23137,0.87531,0.65771,-0.45163,0.87859,0.64498,-0.39943,0.77013,0.70368,-0.4688,0.79493,0.66532,0.04947,0.59744,0.71045,-0.36482,0.63748,0.66524,0.196,0.5714,0.63207,-0.08959,0.55977,0.65293,0.14458,0.55692,0.6161,-0.08409,0.54368,0.64079,0.14097,0.57772,0.61654,-0.07956,0.5544,0.63889,0.10531,0.58239,0.62306,-0.07468,0.5682,0.64065,0.12622,0.46033,0.67833,-0.16293,0.47049,0.65786,0.16252,0.26461,0.68759,0.04692,0.27963,0.67163,0.40273,0.0762,0.71371,0.30947,0.12067,0.69291,0.71482,0.05553,0.71787,0.33098,0.09345,0.70796,0.74079,0.02522,0.67935,0.194,0.04526,0.65986,0.67236
lay,0.81888,0.65561,-0.57695,0.83636,0.66747,-0.56705,0.83561,0.67257,-0.56718,0.83528,0.67736,-0.56733,0.83881,0.65337,-0.54026,0.83975,0.64939,-0.54018,0.84087,0.64555,-0.54007,0.8287,0.6856,-0.42484,0.83693,0.64592,-0.30315,0.79866,0.66424,-0.5164,0.80161,0.64808,-0.4818,0.73423,0.68497,-0.42111,0.74786,0.64765,-0.01164,0.60095,0.69026,-0.41679,0.61733,0.65594,0.13903,0.4895,0.68549,-0.45042,0.52148,0.66243,0.06214,0.45148,0.69292,-0.49278,0.48893,0.66317,0.06131,0.45049,0.6862,-0.50432,0.48997,0.65976,0.00375,0.4617,0.6816,-0.45191,0.50104,0.66066,0.03792,0.48312,0.65809,-0.1525,0.49232,0.63853,0.1526,0.32631,0.67592,-0.16564,0.34862,0.64901,0.4787,0.14303,0.69187,-0.09967,0.2352,0.66884,0.9067,0.12104,0.69782,-0.1037,0.20841,0.68491,0.94133,0.05682,0.67848,-0.32008,0.17884,0.64093,0.84182
lay,0.92392,0.62133,-0.21242,0.94529,0.63505,-0.24487,0.9449,0.63927,-0.24494,0.94446,0.64419,-0.24499,0.94678,0.62997,-0.18634,0.94756,0.63029,-0.18641,0.94836,0.63083,-0.18643,0.93125,0.66791,-0.28059,0.93646,0.65357,-0.02103,0.90043,0.62813,-0.21809,0.90091,0.62302,-0.14375,0.81152,0.69806,-0.37201,0.81208,0.63649,0.19128,0.65165,0.68376,-0.38868,0.70165,0.58973,-0.01159,0.74905,0.59604,-0.19369,0.80393,0.55707,-0.50785,0.7678,0.57416,-0.20488,0.82667,0.54843,-0.57249,0.79163,0.57963,-0.18993,0.84514,0.55161,-0.57254,0.78718,0.58664,-0.17564,0.83672,0.55807,-0.52731,0.49238,0.66628,-0.1832,0.49707,0.63195,0.18298,0.28815,0.67472,-0.09418,0.2973,0.64712,0.39264,0.08864,0.69279,0.03794,0.14148,0.67573,0.67535,0.05267,0.71704,0.04159,0.12089,0.69206,0.69595,-0.00407,0.65308,-0.14262,0.06737,0.63839,0.60993
lay,0.92331,0.63707,-0.50106,0.9441,0.65192,-0.51911,0.94269,0.65724,-0.51921,0.94119,0.66333,-0.51943,0.94783,0.64339,-0.46853,0.94894,0.64232,-0.46848,0.95024,0.64133,-0.4684,0.92371,0.68595,-0.49247,0.93617,0.66014,-0.26734,0.89393,0.6446,-0.48215,0.89661,0.63567,-0.41769,0.78685,0.69919,-0.55679,0.81199,0.65261,0.01173,0.61403,0.70409,-0.51611,0.65924,0.65502,0.17394,0.58028,0.61585,-0.32233,0.5886,0.62394,0.09322,0.55838,0.59601,-0.34937,0.55807,0.6163,0.07874,0.57743,0.5911,-0.34422,0.56841,0.61216,0.03095,0.58343,0.59802,-0.31034,0.58237,0.6141,0.06821,0.48535,0.67153,-0.16614,0.49777,0.64472,0.16592,0.29111,0.67993,0.03445,0.30493,0.65347,0.43864,0.09558,0.69595,0.26396,0.14941,0.68056,0.76145,0.06942,0.70805,0.27913,0.12793,0.69844,0.78655,0.03913,0.6652,0.11235,0.07186,0.64324,0.70933
lay,0.82341,0.66521,-0.5595,0.83865,0.67658,-0.54975,0.83749,0.68124,-0.54987,0.8366,0.68535,-0.55003,0.84232,0.66506,-0.52017,0.84354,0.66135,-0.52009,0.84478,0.65794,-0.51999,0.83046,0.6922,-0.41263,0.84041,0.65941,-0.27795,0.80278,0.67149,-0.50162,0.80661,0.65722,-0.46326,0.73505,0.6954,-0.42064,0.74482,0.6596,0.0076,0.60358,0.70193,-0.44061,0.61618,0.67225,0.12221,0.4912,0.69834,-0.4848,0.52457,0.6682,-0.00136,0.45084,0.70539,-0.53036,0.48383,0.67015,-0.00664,0.44914,0.70075,-0.53741,0.48207,0.68261,-0.06156,0.45924,0.69661,-0.48481,0.49411,0.6833,-0.02584,0.48127,0.67091,-0.15134,0.48975,0.64804,0.15145,0.32573,0.68856,-0.17612,0.34841,0.66068,0.48444,0.14494,0.70302,-0.12442,0.22894,0.68147,0.92076,0.12761,0.71085,-0.12968,0.2038,0.69586,0.95618,0.06268,0.69407,-0.34226,0.17691,0.65506,0.86349
lay,0.81893,0.65453,-0.56057,0.83385,0.66612,-0.55185,0.83268,0.67117,-0.55195,0.83185,0.67549,-0.5521,0.83778,0.65404,-0.52209,0.83905,0.65038,-0.52201,0.84027,0.6472,-0.52189,0.82595,0.68422,-0.42096,0.83473,0.65066,-0.28593,0.79819,0.66218,-0.5048,0.80176,0.64737,-0.46635,0.72977,0.68563,-0.43514,0.74058,0.65121,0.00347,0.60048,0.69208,-0.43561,0.61007,0.66623,0.12217,0.48204,0.68829,-0.44434,0.5115,0.66312,0.01153,0.44536,0.69505,-0.48409,0.47592,0.66725,0.00847,0.44384,0.69053,-0.49091,0.47547,0.67361,-0.04639,0.45498,0.68665,-0.44309,0.487,0.67449,-0.01262,0.47622,0.66052,-0.15656,0.4847,0.64048,0.1566,0.31851,0.67784,-0.16179,0.34126,0.64896,0.48248,0.13684,0.69359,-0.11154,0.21375,0.67148,0.88389,0.11234,0.70206,-0.11645,0.19123,0.6849,0.91601,0.0525,0.68021,-0.31762,0.16909,0.64116,0.83434
lay,0.84022,0.63559,-0.3864,0.85583,0.64611,-0.41128,0.85502,0.64912,-0.41138,0.8542,0.65238,-0.41152,0.858,0.64181,-0.35798,0.85869,0.64164,-0.35794,0.85948,0.64144,-0.35793,0.84155,0.67046,-0.42717,0.84903,0.65574,-0.18826,0.81801,0.64008,-0.38546,0.82058,0.63519,-0.3166,0.73593,0.68161,-0.49338,0.74487,0.64893,0.02821,0.60608,0.68938,-0.52368,0.61206,0.66783,0.10926,0.49487,0.68601,-0.481,0.51627,0.66518,-0.0081,0.45434,0.69349,-0.52525,0.48536,0.66491,-0.01019,0.45179,0.68931,-0.51977,0.48247,0.67309,-0.06122,0.46439,0.6852,-0.47567,0.49352,0.67356,-0.03277,0.48813,0.658,-0.16314,0.4978,0.63811,0.16317,0.3283,0.67392,-0.13382,0.35379,0.65238,0.45514,0.14892,0.69132,-0.04343,0.22867,0.66878,0.81491,0.12397,0.70093,-0.04372,0.21357,0.68708,0.844,0.06199,0.68704,-0.22817,0.17787,0.64487,0.76917
lay,0.83162,0.62048,-0.16821,0.85151,0.62819,-0.2074,0.85169,0.62974,-0.20746,0.85185,0.63136,-0.20751,0.85221,0.62793,-0.154,0.85285,0.62925,-0.15395,0.85344,0.63061,-0.154,0.84369,0.64792,-0.29457,0.84578,0.64576,-0.05729,0.81317,0.6253,-0.19344,0.81342,0.62446,-0.12468,0.7466,0.67176,-0.39058,0.74358,0.64826,0.10347,0.61847,0.68137,-0.4234,0.62433,0.65719,0.17685,0.50204,0.6789,-0.38956,0.52072,0.65859,0.1233,0.46294,0.68621,-0.42965,0.4873,0.66006,0.12808,0.46041,0.68264,-0.42542,0.49067,0.65575,0.08376,0.47137,0.67868,-0.38468,0.50053,0.65598,0.10248,0.49681,0.64995,-0.14675,0.50228,0.63179,0.1468,0.33541,0.67332,-0.14612,0.35327,0.64543,0.36824,0.15276,0.68372,-0.12873,0.22801,0.66151,0.61267,0.12329,0.68991,-0.13461,0.20632,0.67615,0.63153,0.07101,0.67197,-0.29103,0.18284,0.63524,0.5786
